superregion,country,age,gender,region,education,year,type,type_desc,median,upperci_95,lowerci_95,Dietary Factor
HIC,NZL,37.5,1,1,3,2015,1,1: Foods & Beverages,35.5974491390336,171.258727341248,6.7859312893461,Whole grains
LAC,MEX,37.5,0,0,1,2010,1,1: Foods & Beverages,12.4975069686257,14.8709829736847,10.5073384229725,Other starchy vegetables
HIC,AUT,22.5,0,1,2,2015,2,2: Macronutrients,46.8908372675882,59.4802520461154,33.3093261200785,Total seafoods
Asia,VUT,27.5,0,1,1,2010,1,1: Foods & Beverages,51.1122707692533,148.365349160894,17.5448075719659,Nuts and seeds
MENA,TUR,27.5,0,0,3,2018,1,1: Foods & Beverages,2.77834065344982,4.83125089872807,1.56764787263097,Potatoes
SSA,CMR,27.5,0,1,999,2010,2,2: Macronutrients,72.69522741312,77.8729310778271,68.1251747511474,Eggs
FSU,KAZ,27.5,0,0,999,2010,2,2: Macronutrients,46.8462271430182,59.3627550859504,33.1909401702245,Total seafoods
FSU,SRB,22.5,0,0,2,2010,1,1: Foods & Beverages,49.1104472331732,119.427667170169,19.2375968076188,Whole grains
Asia,SLB,32.5,0,1,1,2010,2,2: Macronutrients,58.0388321965234,69.6521574890448,44.7134028267763,Total seafoods
SSA,TZA,37.5,1,1,3,2015,2,2: Macronutrients,11.2041601563789,20.5529888307634,4.8474530892108,Cheese
MENA,SYR,12.5,1,0,1,2010,2,2: Macronutrients,55.228190322102,67.7940948098569,39.7870535595732,Total seafoods
SAARC,IND,37.5,1,0,1,2018,2,2: Macronutrients,68.4183457140172,69.9467752582047,66.8745082097015,Total seafoods
FSU,BGR,32.5,0,0,3,2015,2,2: Macronutrients,50.0647837147171,55.5441812869811,44.363482152128,Total seafoods
MENA,EGY,12.5,0,1,3,2015,2,2: Macronutrients,66.8265390616875,103.027542670567,41.7786908909527,Eggs
SSA,SLE,32.5,0,0,3,2015,1,1: Foods & Beverages,0.540787352052523,0.592847117489091,0.494327639753123,Unprocessed red meats
LAC,BLZ,12.5,1,0,3,2015,1,1: Foods & Beverages,19.8280363313542,169.612219608202,2.37486396917539,Potatoes
FSU,KGZ,42.5,0,1,999,2018,1,1: Foods & Beverages,28.2651693281712,90.1683036480263,7.3659767269885,Other starchy vegetables
LAC,GRD,42.5,1,0,1,2010,1,1: Foods & Beverages,98.6717595319422,145.340498956349,67.5177086689664,Fruits
Asia,KIR,12.5,0,0,999,2015,2,2: Macronutrients,69.2301983618874,94.2742580335922,50.8732835077777,Eggs
HIC,ITA,37.5,1,0,3,2015,1,1: Foods & Beverages,54.1043781804707,62.8558186963382,46.724929867345,Refined grains
FSU,SRB,22.5,0,1,1,2018,2,2: Macronutrients,14.0498125130082,18.4613455214153,10.5451042929538,Cheese
HIC,GRC,27.5,1,0,3,2015,1,1: Foods & Beverages,87.1142046068719,106.345339989874,71.6369448167993,Refined grains
SSA,GHA,42.5,0,0,1,2010,1,1: Foods & Beverages,0.517468108326777,0.558703400824687,0.478391509564192,Unprocessed red meats
HIC,FIN,27.5,0,0,2,2018,2,2: Macronutrients,43.0390901180952,48.6364829586572,37.2697144987876,Total seafoods
MENA,TUR,42.5,1,1,3,2010,2,2: Macronutrients,72.7665746898444,95.86401224324112,55.4533902599857,Eggs
MENA,ISR,32.5,0,0,2,2015,1,1: Foods & Beverages,54.3466054730322,69.4791554530696,42.5850232593012,Potatoes
SSA,COG,12.5,0,0,3,2015,1,1: Foods & Beverages,31.6461643909765,42.8167741684567,23.7160875940656,Whole grains
LAC,CUB,37.5,0,0,1,2018,2,2: Macronutrients,60.6748413882942,71.8003798145283,47.5096032985911,Total seafoods
Asia,MHL,12.5,0,1,999,2010,2,2: Macronutrients,55.7858264042199,63.6148909112518,47.2083520109776,Total seafoods
SSA,COM,12.5,1,0,2,2010,1,1: Foods & Beverages,114.893187507483,133.964086404239,98.5198988520913,Non-starchy vegetables
SSA,NER,12.5,1,0,999,2015,2,2: Macronutrients,60.0009842724119,96.8445533597357,37.846445560791,Eggs
MENA,IRQ,37.5,1,1,2,2018,1,1: Foods & Beverages,143.409657140553,209.957549949775,96.7119120373618,Fruits
SSA,MOZ,32.5,1,0,2,2015,2,2: Macronutrients,53.3444922923414,57.8605661545804,49.0882254883212,Eggs
Asia,MMR,17.5,1,1,2,2015,1,1: Foods & Beverages,284.148570116952,978.916544403437,82.6674319335655,Refined grains
FSU,MNE,22.5,0,0,2,2015,2,2: Macronutrients,47.9219727993337,61.2007857225596,32.8947174697236,Total seafoods
HIC,DNK,12.5,1,0,3,2010,2,2: Macronutrients,13.6203743407401,15.1517458179913,12.1864555528631,Cheese
SSA,CMR,32.5,0,0,2,2018,2,2: Macronutrients,47.5158319471731,50.5325517950827,44.4295456082121,Total seafoods
SSA,ZMB,12.5,0,0,1,2018,2,2: Macronutrients,10.5430523481173,19.3738442315189,4.6341889644408,Cheese
SSA,KEN,37.5,1,0,2,2010,2,2: Macronutrients,40.9878353615163,47.2848853902574,35.4124806700374,Eggs
LAC,GUY,32.5,1,1,999,2018,1,1: Foods & Beverages,49.0959014428668,56.8878069407501,42.3660665273576,Beans and legumes
Asia,TLS,42.5,1,0,2,2018,1,1: Foods & Beverages,0.66435765964897,0.713328966788394,0.620358463769813,Unprocessed red meats
LAC,VCT,17.5,0,1,2,2015,1,1: Foods & Beverages,27.3045195697214,130.263436456667,5.61959594794734,Whole grains
Asia,SGP,27.5,0,1,3,2018,2,2: Macronutrients,53.9545396050859,65.6584066315422,40.2997264065351,Total seafoods
SSA,GNQ,22.5,1,1,1,2015,1,1: Foods & Beverages,3.91366182467481,32.2499393411992,0.465527086614111,Other starchy vegetables
HIC,CHE,42.5,0,1,2,2010,2,2: Macronutrients,13.325984292563,15.0466544443385,11.8072337208194,Cheese
MENA,PSE,22.5,1,0,1,2010,1,1: Foods & Beverages,165.498429260514,228.400390287061,118.181514562011,Non-starchy vegetables
LAC,BLZ,17.5,0,1,2,2018,1,1: Foods & Beverages,16.8804366368888,148.624554772235,2.14325435414324,Potatoes
LAC,MEX,12.5,0,0,3,2015,2,2: Macronutrients,58.7056366281579,60.2005286836517,57.1208966798667,Total seafoods
LAC,GUY,32.5,1,1,3,2015,2,2: Macronutrients,58.0627131017157,70.0469180726826,43.5470466979483,Total seafoods
HIC,AUS,42.5,1,0,999,2015,1,1: Foods & Beverages,31.7946073422844,127.642300868909,10.2222487745722,Whole grains
Asia,PHL,22.5,1,1,999,2015,1,1: Foods & Beverages,0.607479833967194,0.649708541760013,0.568840405904466,Unprocessed red meats
FSU,ROU,27.5,0,0,3,2010,2,2: Macronutrients,11.7760982700418,12.6171737454885,10.9670661931522,Cheese
SSA,AGO,12.5,1,0,1,2015,2,2: Macronutrients,9.6902540040916,18.796051240581,3.94365195422708,Cheese
LAC,GTM,27.5,1,0,1,2015,1,1: Foods & Beverages,0.547688405027059,1.07914636824758,0.280151117383422,Unprocessed red meats
HIC,USA,27.5,0,0,3,2010,1,1: Foods & Beverages,0.62152770172681,0.636441989590024,0.606232826447084,Unprocessed red meats
LAC,ECU,17.5,1,1,999,2010,2,2: Macronutrients,13.6104472674835,19.5946529900613,8.62148906765023,Cheese
FSU,MNE,12.5,1,1,3,2018,2,2: Macronutrients,53.5059732797799,66.7182757500097,38.0202490008737,Total seafoods
HIC,CHE,42.5,0,1,999,2010,2,2: Macronutrients,41.5664869010067,45.9672679633198,37.1722994297127,Total seafoods
HIC,FIN,37.5,1,0,3,2015,2,2: Macronutrients,90.5120675299972,111.198311424221,73.9262602288246,Eggs
HIC,AUT,27.5,1,0,1,2015,2,2: Macronutrients,50.4867202541296,63.711714645502,35.5382588429071,Total seafoods
SSA,ZWE,22.5,0,1,999,2015,1,1: Foods & Beverages,0.485084922427486,0.532493454768737,0.443005510937456,Unprocessed red meats
Asia,VNM,12.5,1,0,3,2015,1,1: Foods & Beverages,150.226217815139,198.665897883606,114.969618808323,Refined grains
SSA,SEN,32.5,1,1,2,2015,1,1: Foods & Beverages,58.1870675991496,195.0,7.15140652609871,Potatoes
MENA,ISR,27.5,0,0,999,2010,1,1: Foods & Beverages,1.96719133931381,2.23175947735423,1.73186294279509,Total processed meats
FSU,UZB,27.5,0,1,999,2015,1,1: Foods & Beverages,84.2706283227436,108.831082766409,66.3549174780096,Fruits
FSU,MNE,17.5,1,0,3,2018,2,2: Macronutrients,54.7867698640583,67.7931485609784,39.3734204211558,Total seafoods
FSU,CZE,12.5,1,1,2,2015,2,2: Macronutrients,13.9433376154965,23.656573875984,6.9390569424177,Cheese
LAC,BOL,22.5,0,1,999,2015,2,2: Macronutrients,60.5760787024576,72.0935035557532,50.0366801604643,Eggs
FSU,SRB,37.5,1,1,1,2015,2,2: Macronutrients,15.1449935267357,19.0695168026473,11.6208906334297,Cheese
LAC,LCA,27.5,0,1,3,2010,1,1: Foods & Beverages,111.416629357823,162.623536003787,76.8177316801779,Fruits
SSA,TCD,42.5,1,0,2,2015,1,1: Foods & Beverages,0.13999592636257,0.501239741217306,0.0370860087553038,Total processed meats
SSA,MWI,37.5,1,0,1,2010,2,2: Macronutrients,5.28721599504795,12.2004270142285,1.71472532696824,Cheese
LAC,GTM,32.5,1,1,3,2010,1,1: Foods & Beverages,34.8420874303987,45.3269238349158,26.3013541623506,Whole grains
SSA,ETH,42.5,1,1,2,2018,2,2: Macronutrients,59.9942366258117,62.7040549584709,57.192865752179,Total seafoods
Asia,LAO,32.5,0,0,3,2018,2,2: Macronutrients,66.4503523758542,67.8402880369427,64.9927618058151,Total seafoods
FSU,KGZ,22.5,0,0,3,2010,1,1: Foods & Beverages,1.04582628413671,1.16810535420506,0.931567447745646,Unprocessed red meats
LAC,GUY,37.5,1,0,2,2010,2,2: Macronutrients,7.95496962767102,15.9983272560237,3.1783653081996,Cheese
HIC,CYP,12.5,1,1,3,2015,1,1: Foods & Beverages,0.131240331188095,0.464748433734024,0.0375905404552587,Total processed meats
SSA,LSO,17.5,1,1,999,2010,1,1: Foods & Beverages,76.5699500179028,178.939554590927,20.4213460449752,Potatoes
FSU,POL,27.5,1,1,999,2010,2,2: Macronutrients,81.1352969943601,84.2390156477552,78.0516492600341,Eggs
FSU,TJK,37.5,0,0,999,2010,2,2: Macronutrients,50.0177808297768,60.9603942574083,38.3852719150761,Total seafoods
HIC,NOR,12.5,0,1,1,2015,1,1: Foods & Beverages,27.2229390303936,39.2788769303902,18.8753725017103,Whole grains
SAARC,AFG,42.5,1,1,999,2015,2,2: Macronutrients,8.43054447290618,17.3058699336722,3.18629082580536,Cheese
SSA,BDI,27.5,0,0,2,2018,2,2: Macronutrients,58.3432397284694,69.1542705682215,45.140046672432,Total seafoods
MENA,SYR,37.5,1,1,3,2015,2,2: Macronutrients,71.0187969894808,118.426832498823,42.2773766865355,Eggs
FSU,GEO,42.5,0,1,999,2018,1,1: Foods & Beverages,0.363844600938134,0.562819488518079,0.234083008663548,Unprocessed red meats
HIC,CAN,27.5,1,0,999,2015,2,2: Macronutrients,10.7450220362062,11.2522800921515,10.259248795702,Cheese
HIC,IRL,37.5,0,1,999,2018,2,2: Macronutrients,44.293943724211,53.5363564331044,34.9527537780006,Total seafoods
SSA,MRT,37.5,0,1,999,2010,1,1: Foods & Beverages,24.6186415070169,100.616426845756,6.03724631828913,Potatoes
SSA,STP,37.5,1,1,3,2015,2,2: Macronutrients,12.2504275673321,21.7272292599601,5.67066563442412,Cheese
SSA,GNB,27.5,1,1,999,2015,1,1: Foods & Beverages,209.538229481517,528.734597077699,88.5457727311858,Refined grains
FSU,HRV,27.5,0,1,2,2018,1,1: Foods & Beverages,125.675287720757,168.157621236396,94.0535431578498,Refined grains
FSU,TJK,12.5,1,0,999,2015,1,1: Foods & Beverages,250.204093544837,650.394876200115,103.084202379141,Refined grains
SSA,COM,32.5,0,0,2,2015,1,1: Foods & Beverages,117.794664726068,135.926678609537,102.031264698781,Non-starchy vegetables
FSU,KAZ,37.5,1,1,1,2018,1,1: Foods & Beverages,0.898937593614154,1.00481748775583,0.802272238040939,Unprocessed red meats
SSA,NAM,17.5,0,1,2,2018,2,2: Macronutrients,54.5237993647124,66.2829413707639,40.4671416422434,Total seafoods
LAC,MEX,37.5,0,0,2,2010,1,1: Foods & Beverages,2.0149341384467,2.57543770477738,1.58628841000435,Potatoes
HIC,DNK,32.5,1,1,999,2015,1,1: Foods & Beverages,39.6686965078251,123.589271917052,13.6036113723766,Whole grains
FSU,AZE,32.5,1,0,2,2018,2,2: Macronutrients,9.247810505254987,17.5284044206187,3.66821956201766,Cheese
Asia,FSM,22.5,1,0,3,2015,1,1: Foods & Beverages,65.1401843788879,194.708345455278,21.4589033938823,Nuts and seeds
LAC,GTM,17.5,0,0,999,2010,1,1: Foods & Beverages,109.218624491892,124.762647029621,95.0085016225249,Fruits
HIC,IRL,27.5,0,1,2,2015,1,1: Foods & Beverages,0.796376247544434,1.13512305150438,0.559137896566859,Total processed meats
LAC,DMA,37.5,1,0,1,2018,1,1: Foods & Beverages,8.82832800449431,68.0716530257706,0.88177523567853,Potatoes
SSA,MDG,22.5,0,1,1,2018,2,2: Macronutrients,61.4577560374678,71.7573052834043,47.9158255002765,Total seafoods
MENA,YEM,42.5,1,1,2,2010,2,2: Macronutrients,9.46929962145476,17.6546660606759,3.84375441740538,Cheese
MENA,OMN,32.5,1,1,2,2010,1,1: Foods & Beverages,0.826479004292846,1.63250610979404,0.410863249689588,Unprocessed red meats
LAC,BHS,42.5,1,0,1,2010,1,1: Foods & Beverages,6.02284393619328,53.8621521446935,0.729124010080392,Potatoes
FSU,BIH,27.5,0,0,3,2015,1,1: Foods & Beverages,36.6429653444392,195.0,4.81028393828,Potatoes
FSU,TKM,37.5,0,0,1,2010,1,1: Foods & Beverages,0.804996695968751,2.83538922600948,0.22315837625728,Total processed meats
FSU,LTU,12.5,1,0,3,2015,2,2: Macronutrients,87.4794876840267,149.155700922023,50.7658010704877,Eggs
HIC,NZL,27.5,1,0,1,2018,2,2: Macronutrients,50.7665522676711,64.3207397594728,35.8352349770514,Total seafoods
MENA,JOR,37.5,1,1,2,2010,2,2: Macronutrients,61.6951999458222,66.5967989957865,56.5523251954582,Total seafoods
SSA,MRT,17.5,1,0,3,2018,1,1: Foods & Beverages,60.9869467320816,176.808083946167,21.7110691059271,Nuts and seeds
MENA,OMN,32.5,1,1,999,2015,1,1: Foods & Beverages,26.5500604645678,111.144659235934,6.00699786930714,Potatoes
Asia,FJI,27.5,1,0,3,2010,2,2: Macronutrients,57.1171055613788,69.4636327369221,42.0111274760184,Total seafoods
HIC,GBR,22.5,1,1,2,2010,1,1: Foods & Beverages,39.0272251715211,46.2663130325714,32.9540987571872,Potatoes
HIC,CHE,17.5,0,0,999,2018,1,1: Foods & Beverages,37.3840572110393,47.2287306946508,29.5413160282758,Potatoes
Asia,MHL,37.5,0,0,999,2018,2,2: Macronutrients,82.830108404807,112.753682719309,61.4791015839044,Eggs
SSA,ERI,27.5,0,1,3,2018,1,1: Foods & Beverages,0.318425379989889,1.15275283847543,0.0859811553105296,Total processed meats
SSA,MLI,32.5,1,0,2,2018,2,2: Macronutrients,70.5393409843836,118.714043583928,42.0650337309219,Eggs
MENA,PSE,27.5,1,0,999,2010,2,2: Macronutrients,13.1554194615469,18.8266267368152,8.51024646498728,Cheese
HIC,GBR,42.5,1,1,1,2015,2,2: Macronutrients,57.2592268670976,61.1028840148948,53.2671715173376,Total seafoods
LAC,VCT,37.5,1,1,3,2018,2,2: Macronutrients,10.0861191997286,18.7069630424202,4.26514012848221,Cheese
FSU,MNG,22.5,1,0,1,2015,2,2: Macronutrients,89.5425913354424,154.134053608163,52.9798860082403,Eggs
Asia,TWN,27.5,0,0,2,2018,2,2: Macronutrients,11.4378550940077,12.676083464369,10.2452632573467,Cheese
SAARC,PAK,22.5,0,1,1,2015,2,2: Macronutrients,44.5538952301853,50.6513669870884,39.0729406182305,Eggs
MENA,ARE,12.5,1,1,2,2010,1,1: Foods & Beverages,29.2323348941621,130.0,3.21890303648851,Other starchy vegetables
SSA,NER,17.5,0,1,3,2010,2,2: Macronutrients,81.8680192970404,130.422723171319,52.764854719072,Eggs
SSA,SYC,32.5,1,0,1,2010,2,2: Macronutrients,64.6412453375775,108.945025970491,38.8287177079463,Eggs
SSA,GNB,27.5,0,1,999,2018,2,2: Macronutrients,39.7759772133464,57.533390454721,27.9567387386716,Eggs
HIC,USA,17.5,1,0,1,2015,1,1: Foods & Beverages,104.65582500681,116.991906792227,93.8428378371796,Whole grains
Asia,KHM,27.5,0,1,1,2018,1,1: Foods & Beverages,64.5983104054759,76.2189082478469,54.5439805588168,Nuts and seeds
MENA,OMN,37.5,1,0,2,2015,2,2: Macronutrients,10.5127666602679,18.7918185754842,4.50711557873131,Cheese
HIC,NLD,42.5,0,0,1,2015,1,1: Foods & Beverages,38.1419917381822,45.3428479542836,32.1973998089938,Whole grains
SAARC,BGD,27.5,1,0,999,2015,2,2: Macronutrients,2.22766261885323,2.44103896602558,2.03050106711234,Cheese
LAC,COL,37.5,0,1,2,2018,1,1: Foods & Beverages,0.0288768088729325,0.107725914190357,0.0079675266436878,Total processed meats
FSU,BLR,37.5,1,1,1,2010,2,2: Macronutrients,14.2358699258993,24.33879116739,6.9162231629062,Cheese
LAC,SLV,27.5,1,0,2,2018,1,1: Foods & Beverages,30.7856785447164,130.0,4.22000957621421,Other starchy vegetables
Asia,MYS,27.5,0,1,1,2015,2,2: Macronutrients,68.9798909447619,72.1262058586628,65.9142778916772,Eggs
MENA,IRQ,37.5,0,0,999,2010,1,1: Foods & Beverages,0.714425646797036,1.12678837198812,0.456048967202597,Unprocessed red meats
HIC,GRC,12.5,1,0,2,2018,1,1: Foods & Beverages,21.0229460218362,29.4094302954117,14.9484551275771,Whole grains
LAC,HND,22.5,1,0,2,2015,2,2: Macronutrients,8.40248486190464,16.7873226549814,3.3048784862958,Cheese
SAARC,AFG,22.5,1,1,1,2015,2,2: Macronutrients,8.03449746663687,17.7672518665071,2.50639298392582,Cheese
FSU,MKD,12.5,0,1,999,2010,2,2: Macronutrients,47.5169800158165,58.8263740094205,36.082723942289,Total seafoods
Asia,IDN,42.5,0,1,2,2010,1,1: Foods & Beverages,56.9441401058371,65.5784723027419,49.6243715435324,Nuts and seeds
SSA,AGO,17.5,1,0,2,2018,2,2: Macronutrients,35.7044921742854,60.8589701324615,21.1102534988687,Eggs
FSU,KGZ,27.5,1,0,2,2018,2,2: Macronutrients,77.1990979861069,134.466693385537,45.7478065394935,Eggs
Asia,TLS,32.5,1,1,999,2015,1,1: Foods & Beverages,61.717463487564,72.5119271107562,52.6537111518891,Fruits
Asia,VNM,37.5,1,1,1,2010,2,2: Macronutrients,63.1763095070195,64.6132913449687,61.7555304509779,Total seafoods
MENA,EGY,27.5,0,1,999,2010,2,2: Macronutrients,55.8583267043279,63.5258668402319,46.8358702481178,Total seafoods
MENA,IRN,37.5,0,0,999,2015,1,1: Foods & Beverages,3.71910246739047,4.84036985201061,2.86853905248996,Other starchy vegetables
LAC,VEN,42.5,1,1,1,2018,2,2: Macronutrients,4.34471308182746,6.10570354868942,2.88359425548042,Cheese
HIC,FRA,37.5,1,0,2,2015,2,2: Macronutrients,46.386203550362,47.6698823470187,45.0863993930245,Total seafoods
FSU,ROU,22.5,0,0,3,2015,2,2: Macronutrients,39.1821142497518,41.5260485150157,36.8898401288136,Total seafoods
SSA,MRT,27.5,0,0,3,2010,2,2: Macronutrients,10.626075484615,19.727291737784,4.67998689082132,Cheese
SSA,CMR,32.5,1,0,999,2010,2,2: Macronutrients,51.2487683692434,54.134295709278,48.3817055556661,Total seafoods
SSA,STP,12.5,1,0,1,2018,1,1: Foods & Beverages,86.6144673464275,101.451417502476,73.9640482361681,Nuts and seeds
SSA,CIV,37.5,1,1,1,2018,2,2: Macronutrients,10.1023396177029,19.3180575239998,4.13082909034015,Cheese
HIC,ESP,37.5,0,1,2,2010,2,2: Macronutrients,43.4381570832373,56.567557127338,29.1711868838341,Total seafoods
SSA,DJI,22.5,1,1,1,2015,2,2: Macronutrients,9.925585313868472,19.2684479645475,4.06863241048436,Cheese
LAC,TTO,42.5,1,0,2,2015,1,1: Foods & Beverages,15.2975962636171,73.9397115778911,3.17415664434119,Whole grains
SSA,GHA,27.5,0,1,2,2015,1,1: Foods & Beverages,0.530313429541722,0.57354746110812,0.490487743019415,Unprocessed red meats
MENA,ARE,32.5,0,0,999,2018,1,1: Foods & Beverages,1.20792373846798,2.75091757800814,0.490660714677448,Total processed meats
LAC,NIC,17.5,1,0,999,2015,2,2: Macronutrients,58.9158159420743,86.324334763977,41.2093122222693,Eggs
MENA,TUR,22.5,1,0,999,2015,1,1: Foods & Beverages,1.97805804862297,3.2019103988551,1.25588166230052,Other starchy vegetables
SAARC,NPL,37.5,1,1,3,2015,1,1: Foods & Beverages,167.563565237179,746.641123261978,43.0558271076518,Refined grains
SSA,LSO,37.5,1,1,999,2018,2,2: Macronutrients,55.8671717520382,65.7564731481342,44.9582043803909,Total seafoods
SSA,SDN,37.5,0,1,3,2018,2,2: Macronutrients,51.5751283380974,64.0794641386799,37.0081795591443,Total seafoods
LAC,HND,32.5,1,1,1,2010,2,2: Macronutrients,9.10005374551228,17.4275468935261,3.75866277468173,Cheese
FSU,EST,42.5,0,1,999,2015,1,1: Foods & Beverages,101.239166733025,116.137727413899,88.2766876803114,Fruits
LAC,SUR,32.5,0,1,3,2018,1,1: Foods & Beverages,55.2363456599722,130.0,7.2399205074467,Other starchy vegetables
FSU,BLR,37.5,0,1,1,2015,2,2: Macronutrients,43.9883117373283,57.8830336505666,29.3588464164196,Total seafoods
LAC,CRI,17.5,0,1,3,2015,2,2: Macronutrients,73.2426008852179,115.317278089823,45.7083218820158,Eggs
SSA,CAF,37.5,0,1,2,2015,2,2: Macronutrients,50.8224391116911,63.5335383426991,37.391694268684,Total seafoods
SSA,MLI,27.5,0,1,2,2010,2,2: Macronutrients,8.68063900032058,16.9503833958028,3.42727383073701,Cheese
LAC,DOM,12.5,1,1,999,2010,1,1: Foods & Beverages,73.1826167149294,82.392035020995,65.1556782483666,Beans and legumes
SSA,GAB,27.5,1,1,999,2010,2,2: Macronutrients,8.8029792701096,14.4183816030053,5.00528320459412,Cheese
MENA,OMN,37.5,0,0,999,2010,1,1: Foods & Beverages,15.4786311114967,62.4818495161471,3.75422358152832,Other starchy vegetables
Asia,FSM,32.5,0,0,3,2010,2,2: Macronutrients,69.5678630971119,110.360660350164,44.1382612053964,Eggs
Asia,IDN,12.5,0,1,1,2010,1,1: Foods & Beverages,0.113774262684163,0.138776510433163,0.093379666904585,Total processed meats
SSA,COD,37.5,0,1,999,2015,2,2: Macronutrients,16.4010766264299,20.3737458644947,12.6934865328323,Cheese
SSA,SDN,17.5,0,1,2,2010,1,1: Foods & Beverages,126.663057205426,185.565871171236,85.855207668493,Fruits
SSA,NAM,12.5,1,1,999,2010,2,2: Macronutrients,8.47677517248532,13.9991436851475,4.62296284861602,Cheese
LAC,ARG,17.5,0,0,2,2018,1,1: Foods & Beverages,0.223433410392762,0.272678161306264,0.182829116238946,Total processed meats
Asia,TWN,12.5,1,1,999,2018,1,1: Foods & Beverages,14.1302262130454,17.2847232279408,11.5723944364898,Potatoes
SSA,ZMB,42.5,0,0,1,2015,1,1: Foods & Beverages,0.528442552203616,0.563679718850597,0.49588651688821,Unprocessed red meats
MENA,JOR,32.5,0,0,999,2018,1,1: Foods & Beverages,1.449392294529,2.27917080712851,0.90511608385225,Total processed meats
SSA,SWZ,22.5,0,0,3,2015,2,2: Macronutrients,60.2367075394036,71.2048366985021,46.9889154319702,Total seafoods
HIC,CHE,42.5,1,0,3,2010,1,1: Foods & Beverages,104.23969445726,129.068979110513,84.6992073317802,Refined grains
SSA,COM,42.5,0,1,1,2015,2,2: Macronutrients,53.0218961168424,65.0505819326149,39.24062370795,Total seafoods
HIC,CYP,32.5,0,1,1,2018,1,1: Foods & Beverages,10.4885490299563,18.9043073856049,5.69121408600454,Other starchy vegetables
FSU,MNE,17.5,0,0,3,2010,2,2: Macronutrients,11.7986946823144,20.8686189285264,5.56825283611263,Cheese
SSA,GAB,37.5,1,1,1,2018,1,1: Foods & Beverages,25.4196048103778,31.7717368976668,20.4557241153899,Nuts and seeds
Asia,THA,27.5,0,1,3,2018,2,2: Macronutrients,52.999849697732,54.0577767299153,51.9035219095931,Total seafoods
Asia,IDN,22.5,1,0,2,2015,1,1: Foods & Beverages,31.2005123488687,130.0,3.95958898050115,Other starchy vegetables
LAC,PRY,22.5,1,1,999,2018,2,2: Macronutrients,80.7225366618331,113.872379935573,57.6199313967547,Eggs
SSA,CPV,22.5,0,0,999,2010,2,2: Macronutrients,69.1784233108193,96.4055398257491,49.4996126548321,Eggs
SSA,UGA,12.5,0,0,999,2010,2,2: Macronutrients,10.5114273373819,16.9397710473733,5.98686149615551,Cheese
FSU,ARM,32.5,0,1,1,2010,2,2: Macronutrients,47.8790039178572,61.1443589203959,33.5911000425771,Total seafoods
LAC,GRD,42.5,1,1,1,2015,2,2: Macronutrients,56.8003672356446,68.8553472472617,42.1297074571598,Total seafoods
HIC,NOR,32.5,1,0,1,2015,2,2: Macronutrients,12.7398912246259,13.9021656906564,11.6247919774264,Cheese
Asia,KHM,22.5,0,1,999,2018,1,1: Foods & Beverages,0.489756438230558,0.581194483460836,0.412234063648486,Unprocessed red meats
SSA,MOZ,42.5,1,0,2,2010,1,1: Foods & Beverages,0.136267398635398,0.492505742383939,0.0355975994711213,Total processed meats
Asia,PHL,12.5,0,1,2,2018,2,2: Macronutrients,22.7010555610654,24.472465664155,20.9142210296273,Cheese
FSU,MKD,22.5,0,1,2,2018,2,2: Macronutrients,46.1499378046713,60.2785081678213,31.0172256300896,Total seafoods
HIC,CAN,22.5,1,0,3,2010,1,1: Foods & Beverages,1.4454855997344,1.58278693788237,1.3156822402906,Total processed meats
SSA,SYC,32.5,0,0,3,2010,2,2: Macronutrients,72.5941113984789,115.095184758013,46.4310260504864,Eggs
MENA,SYR,12.5,0,1,999,2010,2,2: Macronutrients,51.4545416599985,60.2063956911579,41.7842400968823,Total seafoods
SSA,TGO,37.5,0,0,1,2018,2,2: Macronutrients,74.9036580415737,117.376278041904,47.2375507638466,Eggs
FSU,MKD,17.5,1,0,3,2015,1,1: Foods & Beverages,86.3455533335764,107.587985116928,68.673657615231,Fruits
HIC,AUT,22.5,0,1,1,2015,2,2: Macronutrients,15.5016384287957,16.6595099826973,14.3734361486251,Cheese
LAC,PAN,22.5,0,1,2,2010,2,2: Macronutrients,7.79831296241698,15.2331045692471,3.12702816795885,Cheese
LAC,BOL,42.5,1,0,999,2018,1,1: Foods & Beverages,17.7570625678904,23.0929895211468,13.4739218010706,Whole grains
SAARC,BTN,22.5,0,1,3,2010,2,2: Macronutrients,62.0642613713457,73.2323271995896,48.0925925593158,Total seafoods
HIC,AUT,12.5,0,1,3,2018,1,1: Foods & Beverages,41.5209565389565,59.2204803867713,28.7075597901957,Whole grains
MENA,BHR,32.5,0,0,999,2018,2,2: Macronutrients,10.1639196015589,15.1803740449464,6.21108154499894,Cheese
Asia,KOR,17.5,0,1,2,2010,1,1: Foods & Beverages,0.171128221917697,0.189627512789385,0.155538958464672,Total processed meats
SSA,SWZ,32.5,1,0,1,2018,2,2: Macronutrients,62.9169380436156,73.9676532358797,48.1789267201844,Total seafoods
HIC,BEL,12.5,0,0,3,2015,2,2: Macronutrients,14.9159082440177,16.3370971818891,13.5985788804224,Cheese
LAC,DMA,32.5,1,1,3,2018,2,2: Macronutrients,60.3284522677241,101.882588660566,36.1848217302222,Eggs
HIC,IRL,42.5,1,1,3,2018,1,1: Foods & Beverages,92.930080468016,114.522623422317,74.9937994033035,Fruits
